,accuracys,unlearning time
0,0.8090258668134287,2.2001426219940186
1,0.8090258668134287,2.6331143379211426
2,0.8090258668134287,3.018749237060547
3,0.8090258668134287,3.484102725982666
4,0.8088882773802972,3.9745006561279297
5,0.8088882773802972,4.306251764297485
6,0.8091634562465603,4.689649343490601
7,0.8091634562465603,5.156806707382202
8,0.8090258668134287,5.631770849227905
9,0.8093010456796919,5.97024393081665
10,0.8091634562465603,6.455369710922241
11,0.8091634562465603,6.812710762023926
12,0.8091634562465603,7.247638940811157
13,0.8093010456796919,7.7624828815460205
14,0.8093010456796919,8.321550130844116
15,0.8090258668134287,8.807941198348999
16,0.8090258668134287,9.404858112335205
17,0.8090258668134287,9.820172786712646
18,0.8090258668134287,10.349631786346436
19,0.8090258668134287,10.846659660339355
20,0.8090258668134287,11.30949330329895
21,0.8090258668134287,11.767237424850464
22,0.8093010456796919,12.255142211914062
23,0.8091634562465603,12.742095708847046
24,0.8086130985140341,13.260343551635742
25,0.8090258668134287,13.772712230682373
26,0.8090258668134287,14.269036293029785
27,0.8091634562465603,14.751636981964111
28,0.8091634562465603,15.272844791412354
29,0.8091634562465603,15.651252269744873
