,RMSE,MAE
0,0.9469319412915915,0.7454111009852514
1,0.9806834862553316,0.7736912012861248
2,1.0032835731716434,0.7900401856127071
3,1.0323715717855362,0.8153240208876404
4,1.0465201964274355,0.8296166043971356
5,1.0703053050608689,0.8464891138630837
6,1.1014062745356932,0.874619117836477
7,1.1164608871372692,0.884651947985207
