,accuracys,unlearning time
0,0.7917981072555205,0.5968606472015381
1,0.7913866410643259,1.492163896560669
2,0.7911123302701961,2.313441276550293
3,0.790152242490742,3.5358822345733643
4,0.7894664655054177,4.624298810958862
5,0.789054999314223,5.555612802505493
6,0.7893293101083527,6.441725492477417
7,0.7891921547112879,7.237414121627808
8,0.7900150870936772,7.994604587554932
9,0.7891921547112879,8.738701343536377
10,0.7893293101083527,9.42024278640747
11,0.7887806885200933,10.210513353347778
12,0.7887806885200933,10.857799291610718
13,0.7886435331230284,11.536596059799194
14,0.7875462899465094,12.223093509674072
15,0.786860512961185,12.898322582244873
16,0.7869976683582499,13.568557262420654
17,0.7863118913729256,14.259593963623047
18,0.7861747359758606,14.833626985549927
19,0.7863118913729256,15.40062165260315
20,0.7861747359758606,16.014375925064087
21,0.7859004251817309,16.656851768493652
22,0.7854889589905363,17.292553186416626
23,0.7843917158140172,17.955029726028442
24,0.7843917158140172,18.59359383583069
25,0.7827458510492388,19.34312343597412
26,0.7830201618433685,19.972756385803223
27,0.7823343848580442,20.579628229141235
28,0.782471540255109,21.19595170021057
29,0.7828830064463037,21.754724979400635
