,accuracys,unlearning time
0,0.8138801261829653,0.8139553070068359
1,0.8140172815800302,2.0597801208496094
2,0.8140172815800302,3.2409777641296387
3,0.814154436977095,4.287345886230469
4,0.8138801261829653,5.769192218780518
5,0.8137429707859004,7.035276651382446
6,0.8133315045947058,8.203376054763794
7,0.8129200384035111,9.42108964920044
8,0.812097106021122,10.634456872940063
9,0.812097106021122,11.921549797058105
10,0.811959950624057,13.060882091522217
11,0.812097106021122,14.205500364303589
12,0.8114113290357976,15.408828020095825
13,0.8109998628446029,16.755947828292847
14,0.8107255520504731,17.76923155784607
15,0.8112741736387327,18.93325114250183
16,0.8115484844328624,20.157156467437744
17,0.8114113290357976,21.263965129852295
18,0.811959950624057,22.489388942718506
19,0.8111370182416678,23.638585329055786
20,0.812097106021122,24.870457410812378
21,0.8114113290357976,25.924683570861816
22,0.8108627074475381,27.062446117401123
23,0.8112741736387327,28.360248565673828
24,0.8111370182416678,29.612057209014893
25,0.8109998628446029,30.784350156784058
26,0.8103140858592786,32.129491090774536
27,0.8108627074475381,33.685486793518066
28,0.8104512412563435,34.84719896316528
29,0.8103140858592786,35.942861795425415
